County,date,sales_tax_receipts
Van Zandt,01/01/2017,"524,928.74"
Van Zandt,02/01/2017,"669,818.42"
Van Zandt,03/01/2017,"450,574.17"
Van Zandt,04/01/2017,"478,688.08"
Van Zandt,05/01/2017,"585,709.43"
Van Zandt,06/01/2017,"497,465.34"
Van Zandt,07/01/2017,"550,558.01"
Van Zandt,08/01/2017,"591,244.07"
Van Zandt,09/01/2017,"535,535.25"
Van Zandt,10/01/2017,"526,431.11"
Van Zandt,11/01/2017,"565,258.52"
Van Zandt,12/01/2017,"495,196.61"
Van Zandt,01/01/2018,"539,460.31"
Van Zandt,02/01/2018,"707,155.88"
Van Zandt,03/01/2018,"474,691.91"
Van Zandt,04/01/2018,"459,125.37"
Van Zandt,05/01/2018,"629,309.42"
Van Zandt,06/01/2018,"496,939.96"
Van Zandt,07/01/2018,"543,634.09"
Van Zandt,08/01/2018,"641,978.69"
Van Zandt,09/01/2018,"527,535.57"
Van Zandt,10/01/2018,"525,338.06"
Van Zandt,11/01/2018,"577,648.91"
Van Zandt,12/01/2018,"517,419.76"
Van Zandt,01/01/2019,"562,211.10"
Van Zandt,02/01/2019,"665,617.34"
Van Zandt,03/01/2019,"499,851.08"
Van Zandt,04/01/2019,"538,159.22"
Van Zandt,05/01/2019,"631,614.28"
Van Zandt,06/01/2019,"552,746.27"
Van Zandt,07/01/2019,"549,180.49"
Van Zandt,08/01/2019,"639,759.90"
Van Zandt,09/01/2019,"581,244.70"
Van Zandt,10/01/2019,"562,930.49"
Van Zandt,11/01/2019,"656,277.64"
Van Zandt,12/01/2019,"610,931.23"
Van Zandt,01/01/2020,"563,587.87"
Van Zandt,02/01/2020,"744,687.39"
Van Zandt,03/01/2020,"538,924.76"
Van Zandt,04/01/2020,"511,846.37"
Van Zandt,05/01/2020,"544,527.36"
Van Zandt,06/01/2020,"559,764.69"
Van Zandt,07/01/2020,"625,687.60"
Van Zandt,08/01/2020,"726,355.86"
Van Zandt,09/01/2020,"642,317.12"
Van Zandt,10/01/2020,"626,250.06"
Van Zandt,11/01/2020,"725,664.55"
Van Zandt,12/01/2020,"664,731.28"
Van Zandt,01/01/2021,"624,314.88"
Van Zandt,02/01/2021,"841,241.66"
Van Zandt,03/01/2021,"605,986.41"
Van Zandt,04/01/2021,"518,117.71"
Van Zandt,05/01/2021,"834,757.95"
Van Zandt,06/01/2021,"724,636.68"
Van Zandt,07/01/2021,"689,188.74"
Van Zandt,08/01/2021,"826,595.18"
Van Zandt,09/01/2021,"694,784.77"
Van Zandt,10/01/2021,"691,193.08"
Van Zandt,11/01/2021,"777,182.89"
Van Zandt,12/01/2021,"704,589.40"
Van Zandt,01/01/2022,"682,954.04"
Van Zandt,02/01/2022,"883,178.45"
Van Zandt,03/01/2022,"674,967.61"
Van Zandt,04/01/2022,"639,327.31"
Van Zandt,05/01/2022,"914,582.77"
Van Zandt,06/01/2022,"819,409.99"
Van Zandt,07/01/2022,"758,303.87"
Van Zandt,08/01/2022,"896,974.82"
Van Zandt,09/01/2022,"761,503.35"
Van Zandt,10/01/2022,"785,531.12"
Victoria,01/01/2012,"2,024,537.64"
Victoria,02/01/2012,"2,830,773.28"
Victoria,03/01/2012,"1,936,684.63"
Victoria,04/01/2012,"2,055,061.06"
Victoria,05/01/2012,"2,568,240.25"
Victoria,06/01/2012,"2,020,749.15"
Victoria,07/01/2012,"2,070,197.28"
Victoria,08/01/2012,"2,477,042.23"
Victoria,09/01/2012,"1,994,141.97"
Victoria,10/01/2012,"2,099,671.03"
Victoria,11/01/2012,"2,310,995.12"
Victoria,12/01/2012,"2,139,122.17"
Victoria,01/01/2013,"2,000,855.87"
Victoria,02/01/2013,"2,629,820.87"
Victoria,03/01/2013,"1,964,869.78"
Victoria,04/01/2013,"2,093,174.89"
Victoria,05/01/2013,"2,546,601.70"
Victoria,06/01/2013,"2,130,212.13"
Victoria,07/01/2013,"1,882,260.96"
Victoria,08/01/2013,"2,480,101.84"
Victoria,09/01/2013,"2,071,564.84"
Victoria,10/01/2013,"2,024,685.15"
Victoria,11/01/2013,"1,937,837.35"
Victoria,12/01/2013,"1,984,714.99"
Victoria,01/01/2014,"2,003,678.06"
Victoria,02/01/2014,"2,798,670.05"
Victoria,03/01/2014,"1,887,169.85"
Victoria,04/01/2014,"2,006,844.53"
Victoria,05/01/2014,"2,469,856.52"
Victoria,06/01/2014,"2,184,672.62"
Victoria,07/01/2014,"2,313,068.65"
Victoria,08/01/2014,"2,492,331.78"
Victoria,09/01/2014,"2,212,261.61"
Victoria,10/01/2014,"2,247,489.42"
Victoria,11/01/2014,"2,560,125.69"
Victoria,12/01/2014,"2,220,925.34"
Victoria,01/01/2015,"2,144,302.53"
Victoria,02/01/2015,"3,098,973.29"
Victoria,03/01/2015,"19,043.60"
Victoria,04/01/2015,"2,050,912.29"
Victoria,05/01/2015,"2,470,259.67"
Victoria,06/01/2015,"2,029,567.96"
Victoria,07/01/2015,"2,142,994.81"
Victoria,08/01/2015,"2,371,583.55"
Victoria,09/01/2015,"1,980,775.67"
Victoria,10/01/2015,"1,930,923.69"
Victoria,11/01/2015,"2,260,025.10"
Victoria,12/01/2015,"2,131,556.69"
Victoria,01/01/2016,"2,134,929.33"
Victoria,02/01/2016,"2,945,175.89"
Victoria,03/01/2016,"1,915,636.57"
Victoria,04/01/2016,"2,255,168.96"
Victoria,05/01/2016,"2,416,372.24"
Victoria,06/01/2016,"1,667,019.11"
Victoria,07/01/2016,"1,637,022.07"
Victoria,08/01/2016,"2,037,181.53"
Victoria,09/01/2016,"1,725,841.05"
Victoria,10/01/2016,"1,707,591.39"
Victoria,11/01/2016,"1,913,201.74"
Victoria,12/01/2016,"1,494,471.01"
Victoria,01/01/2017,"1,811,783.78"
Victoria,02/01/2017,"2,316,481.08"
Victoria,03/01/2017,"1,664,524.17"
Victoria,04/01/2017,"1,705,315.43"
Victoria,05/01/2017,"2,124,539.06"
Victoria,06/01/2017,"1,565,025.13"
Victoria,07/01/2017,"1,864,053.27"
Victoria,08/01/2017,"2,120,668.85"
Victoria,09/01/2017,"1,788,962.50"
Victoria,10/01/2017,"1,696,183.72"
Victoria,11/01/2017,"2,333,746.80"
Victoria,12/01/2017,"2,050,732.06"
Victoria,01/01/2018,"2,090,082.15"
Victoria,02/01/2018,"2,549,309.96"
Victoria,03/01/2018,"1,816,966.66"
Victoria,04/01/2018,"1,788,833.42"
Victoria,05/01/2018,"2,368,496.24"
Victoria,06/01/2018,"1,896,993.59"
Victoria,07/01/2018,"1,945,147.76"
Victoria,08/01/2018,"2,360,170.19"
Victoria,09/01/2018,"2,084,130.95"
Victoria,10/01/2018,"2,034,224.25"
Victoria,11/01/2018,"2,335,367.96"
Victoria,12/01/2018,"2,116,398.02"
Victoria,01/01/2019,"1,861,778.06"
Victoria,02/01/2019,"2,592,052.73"
Victoria,03/01/2019,"1,848,528.47"
Victoria,04/01/2019,"1,901,851.65"
Victoria,05/01/2019,"1,832,605.35"
Victoria,06/01/2019,"2,469,374.59"
Victoria,07/01/2019,"1,976,925.24"
Victoria,08/01/2019,"2,482,303.23"
Victoria,09/01/2019,"2,218,734.48"
Victoria,10/01/2019,"2,031,682.26"
Victoria,11/01/2019,"2,230,461.77"
Victoria,12/01/2019,"1,996,466.39"
Victoria,01/01/2020,"1,887,036.70"
Victoria,02/01/2020,"2,773,792.84"
Victoria,03/01/2020,"1,769,548.40"
Victoria,04/01/2020,"1,865,785.06"
Victoria,05/01/2020,"2,181,653.32"
Victoria,06/01/2020,"1,803,849.85"
Victoria,07/01/2020,"1,910,191.29"
Victoria,08/01/2020,"2,308,727.99"
Victoria,09/01/2020,"1,897,432.27"
Victoria,10/01/2020,"1,881,703.36"
Victoria,11/01/2020,"2,283,363.67"
Victoria,12/01/2020,"1,943,346.69"
Victoria,01/01/2021,"1,893,999.79"
Victoria,02/01/2021,"2,737,948.72"
Victoria,03/01/2021,"2,005,645.03"
Victoria,04/01/2021,"1,792,315.34"
Victoria,05/01/2021,"2,786,866.22"
Victoria,06/01/2021,"2,250,336.81"
Victoria,07/01/2021,"2,090,881.94"
Victoria,08/01/2021,"2,618,649.39"
Victoria,09/01/2021,"2,055,739.16"
Victoria,10/01/2021,"2,156,959.58"
Victoria,11/01/2021,"2,662,300.20"
Victoria,12/01/2021,"2,126,995.38"
Victoria,01/01/2022,"2,316,330.09"
Victoria,02/01/2022,"2,912,876.23"
Victoria,03/01/2022,"2,021,229.47"
Victoria,04/01/2022,"1,888,759.67"
Victoria,05/01/2022,"2,746,225.86"
Victoria,06/01/2022,"2,377,414.32"
Victoria,07/01/2022,"2,295,800.13"
Victoria,08/01/2022,"2,746,560.14"
Victoria,09/01/2022,"2,317,679.18"
Victoria,10/01/2022,"2,524,513.59"
Walker,01/01/2012,"479,916.66"
Walker,02/01/2012,"765,549.62"
Walker,03/01/2012,"477,163.25"
Walker,04/01/2012,"511,105.58"
Walker,05/01/2012,"690,792.15"
Walker,06/01/2012,"504,361.25"
Walker,07/01/2012,"526,203.81"
Walker,08/01/2012,"38,092.84"
Walker,09/01/2012,"510,072.18"
Walker,10/01/2012,"540,229.62"
Walker,11/01/2012,"730,317.33"
Walker,12/01/2012,"531,115.62"
Walker,01/01/2013,"499,853.33"
Walker,02/01/2013,"740,045.03"
Walker,03/01/2013,"508,587.45"
Walker,04/01/2013,"558,553.23"
Walker,05/01/2013,"690,632.23"
Walker,06/01/2013,"524,953.50"
Walker,07/01/2013,"521,009.57"
Walker,08/01/2013,"693,884.49"
Walker,09/01/2013,"510,654.42"
Walker,10/01/2013,"549,963.86"
Walker,11/01/2013,"781,508.84"
Walker,12/01/2013,"570,712.56"
Walker,01/01/2014,"554,028.63"
Walker,02/01/2014,"819,363.78"
Walker,03/01/2014,"535,764.69"
Walker,04/01/2014,"545,804.07"
Walker,05/01/2014,"759,688.46"
Walker,06/01/2014,"596,325.72"
Walker,07/01/2014,"568,242.24"
Walker,08/01/2014,"742,861.31"
Walker,09/01/2014,"587,595.71"
Walker,10/01/2014,"603,312.83"
Walker,11/01/2014,"881,119.42"
Walker,12/01/2014,"642,144.38"
Walker,01/01/2015,"621,217.18"
Walker,02/01/2015,"909,076.45"
Walker,03/01/2015,"591,726.05"
Walker,04/01/2015,"649,223.86"
Walker,05/01/2015,"854,520.63"
Walker,06/01/2015,"655,944.05"
Walker,07/01/2015,"595,741.89"
Walker,08/01/2015,"815,583.68"
Walker,09/01/2015,"604,885.25"
Walker,10/01/2015,"641,928.67"
Walker,11/01/2015,"887,486.29"
Walker,12/01/2015,"663,519.45"
Walker,01/01/2016,"624,738.00"
Walker,02/01/2016,"936,514.03"
Walker,03/01/2016,"639,305.24"
Walker,04/01/2016,"587,468.58"
Walker,05/01/2016,"878,940.67"
Walker,06/01/2016,"631,880.80"
Walker,07/01/2016,"580,238.66"
Walker,08/01/2016,"812,368.57"
Walker,09/01/2016,"594,347.87"
Walker,10/01/2016,"677,110.79"
Walker,11/01/2016,"865,178.36"
Walker,12/01/2016,"624,886.09"
Walker,01/01/2017,"645,412.97"
Walker,02/01/2017,"914,856.37"
Walker,03/01/2017,"626,392.10"
Walker,04/01/2017,"1,274,446.69"
Walker,05/01/2017,"900,300.87"
Walker,06/01/2017,"707,247.11"
Walker,07/01/2017,"655,565.41"
Walker,08/01/2017,"853,543.32"
Walker,09/01/2017,"686,251.98"
Walker,10/01/2017,"682,308.47"
Walker,11/01/2017,"1,032,860.22"
Walker,12/01/2017,"719,098.67"
Walker,01/01/2018,"742,120.89"
Walker,02/01/2018,"964,236.86"
Walker,03/01/2018,"779,822.86"
Walker,04/01/2018,"659,266.57"
Walker,05/01/2018,"975,133.22"
Walker,06/01/2018,"758,631.58"
Walker,07/01/2018,"774,693.06"
Walker,08/01/2018,"919,946.94"
Walker,09/01/2018,"721,010.72"
Walker,10/01/2018,"760,663.39"
Walker,11/01/2018,"939,819.32"
Walker,12/01/2018,"798,586.67"
Walker,01/01/2019,"690,934.12"
Walker,02/01/2019,"988,226.11"
Walker,03/01/2019,"806,158.03"
Walker,04/01/2019,"748,369.64"
Walker,05/01/2019,"940,534.20"
Walker,06/01/2019,"746,586.36"
Walker,07/01/2019,"709,240.99"
Walker,08/01/2019,"907,761.25"
Walker,09/01/2019,"816,561.16"
Walker,10/01/2019,"749,798.36"
Walker,11/01/2019,"1,056,641.25"
Walker,12/01/2019,"787,643.38"
Walker,01/01/2020,"727,104.13"
Walker,02/01/2020,"1,092,969.99"
Walker,03/01/2020,"842,581.11"
Walker,04/01/2020,"673,993.14"
Walker,05/01/2020,"943,992.71"
Walker,06/01/2020,"766,051.62"
Walker,07/01/2020,"806,032.34"
Walker,08/01/2020,"1,056,736.16"
Walker,09/01/2020,"810,855.84"
Walker,10/01/2020,"57,450.13"
Walker,11/01/2020,"1,127,047.56"
Walker,12/01/2020,"748,453.57"
Walker,01/01/2021,"862,550.46"
Walker,02/01/2021,"1,126,494.65"
Walker,03/01/2021,"835,310.36"
Walker,04/01/2021,"686,748.21"
Walker,05/01/2021,"1,202,083.77"
Walker,06/01/2021,"951,973.62"
Walker,07/01/2021,"856,026.15"
Walker,08/01/2021,"1,133,585.02"
Walker,09/01/2021,"891,351.53"
Walker,10/01/2021,"912,968.60"
Walker,11/01/2021,"1,314,464.19"
Walker,12/01/2021,"832,102.17"
Walker,01/01/2022,"935,581.11"
Walker,02/01/2022,"1,292,652.25"
Walker,03/01/2022,"933,523.22"
Walker,04/01/2022,"742,664.58"
Walker,05/01/2022,"1,219,289.10"
Walker,06/01/2022,"999,487.94"
Walker,07/01/2022,"957,165.70"
Walker,08/01/2022,"1,228,462.29"
Walker,09/01/2022,"967,612.01"
Walker,10/01/2022,"1,062,560.67"
Waller,01/01/2012,"212,845.08"
Waller,02/01/2012,"376,320.13"
Waller,03/01/2012,"214,020.28"
Waller,04/01/2012,"284,404.67"
Waller,05/01/2012,"367,805.58"
Waller,06/01/2012,"216,389.79"
Waller,07/01/2012,"336,605.17"
Waller,08/01/2012,"334,908.48"
Waller,09/01/2012,"350,163.38"
Waller,10/01/2012,"315,133.30"
Waller,11/01/2012,"357,274.37"
Waller,12/01/2012,"336,525.87"
Waller,01/01/2013,"307,641.57"
Waller,02/01/2013,"375,725.51"
Waller,03/01/2013,"345,410.61"
Waller,04/01/2013,"311,455.06"
Waller,05/01/2013,"367,105.02"
Waller,06/01/2013,"317,847.29"
Waller,07/01/2013,"315,005.93"
Waller,08/01/2013,"384,177.80"
Waller,09/01/2013,"238,928.99"
Waller,10/01/2013,"383,654.26"
Waller,11/01/2013,"468,537.46"
Waller,12/01/2013,"396,009.29"
Waller,01/01/2014,"444,136.56"
Waller,02/01/2014,"418,546.21"
Waller,03/01/2014,"355,456.79"
Waller,04/01/2014,"339,072.76"
Waller,05/01/2014,"400,954.87"
Waller,06/01/2014,"374,310.23"
Waller,07/01/2014,"389,294.73"
Waller,08/01/2014,"501,300.88"
Waller,09/01/2014,"400,892.70"
Waller,10/01/2014,"392,203.12"
Waller,11/01/2014,"526,946.41"
Waller,12/01/2014,"463,632.82"
Waller,01/01/2015,"380,110.13"
Waller,02/01/2015,"494,921.27"
Waller,03/01/2015,"364,093.06"
Waller,04/01/2015,"424,336.08"
Waller,05/01/2015,"525,165.11"
Waller,06/01/2015,"485,142.54"
Waller,07/01/2015,"504,935.86"
Waller,08/01/2015,"391,748.40"
Waller,09/01/2015,"438,384.07"
Waller,10/01/2015,"467,025.31"
Waller,11/01/2015,"447,324.70"
Waller,12/01/2015,"443,800.80"
Waller,01/01/2016,"400,383.23"
Waller,02/01/2016,"495,163.56"
Waller,03/01/2016,"443,142.02"
Waller,04/01/2016,"391,872.23"
Waller,05/01/2016,"516,554.37"
Waller,06/01/2016,"440,877.32"
Waller,07/01/2016,"442,996.20"
Waller,08/01/2016,"533,569.72"
Waller,09/01/2016,"453,458.36"
Waller,10/01/2016,"504,336.21"
Waller,11/01/2016,"668,368.13"
Waller,12/01/2016,"491,168.16"
Waller,01/01/2017,"471,957.96"
Waller,02/01/2017,"577,021.13"
Waller,03/01/2017,"466,818.76"
Waller,04/01/2017,"470,722.79"
Waller,05/01/2017,"551,832.68"
Waller,06/01/2017,"485,665.97"
Waller,07/01/2017,"520,063.23"
Waller,08/01/2017,"575,265.13"
Waller,09/01/2017,"503,482.06"
Waller,10/01/2017,"515,218.37"
Waller,11/01/2017,"662,825.24"
Waller,12/01/2017,"584,876.54"
Waller,01/01/2018,"643,931.96"
Waller,02/01/2018,"570,501.94"
Waller,03/01/2018,"496,034.67"
Waller,04/01/2018,"474,437.94"
Waller,05/01/2018,"516,446.55"
Waller,06/01/2018,"488,583.00"
Waller,07/01/2018,"553,434.12"
Waller,08/01/2018,"626,719.84"
Waller,09/01/2018,"505,893.26"
Waller,10/01/2018,"594,925.06"
Waller,11/01/2018,"569,780.38"
Waller,12/01/2018,"596,489.93"
Waller,01/01/2019,"574,288.19"
Waller,02/01/2019,"670,348.77"
Waller,03/01/2019,"687,700.88"
Waller,04/01/2019,"589,466.94"
Waller,05/01/2019,"704,108.64"
Waller,06/01/2019,"688,096.84"
Waller,07/01/2019,"602,386.33"
Waller,08/01/2019,"787,979.03"
Waller,09/01/2019,"753,826.73"
Waller,10/01/2019,"839,197.22"
Waller,11/01/2019,"816,754.63"
Waller,12/01/2019,"759,563.91"
Waller,01/01/2020,"694,939.81"
Waller,02/01/2020,"802,030.85"
Waller,03/01/2020,"810,486.58"
Waller,04/01/2020,"938,434.20"
Waller,05/01/2020,"951,742.93"
Waller,06/01/2020,"746,966.69"
Waller,07/01/2020,"681,889.40"
Waller,08/01/2020,"763,487.61"
Waller,09/01/2020,"599,907.61"
Waller,10/01/2020,"633,414.45"
Waller,11/01/2020,"603,815.95"
Waller,12/01/2020,"685,663.51"
Waller,01/01/2021,"539,372.80"
Waller,02/01/2021,"756,856.85"
Waller,03/01/2021,"599,112.29"
Waller,04/01/2021,"554,872.25"
Waller,05/01/2021,"857,224.96"
Waller,06/01/2021,"787,545.25"
Waller,07/01/2021,"707,835.48"
Waller,08/01/2021,"917,154.76"
Waller,09/01/2021,"724,867.43"
Waller,10/01/2021,"950,583.99"
Waller,11/01/2021,"935,298.23"
Waller,12/01/2021,"788,975.86"
Waller,01/01/2022,"851,165.66"
Waller,02/01/2022,"938,528.68"
Waller,03/01/2022,"872,878.80"
Waller,04/01/2022,"747,822.58"
Waller,05/01/2022,"1,074,385.33"
Waller,06/01/2022,"920,114.95"
Waller,07/01/2022,"910,171.67"
Waller,08/01/2022,"1,066,013.47"
Waller,09/01/2022,"913,505.33"
Waller,10/01/2022,"975,618.86"
Ward,01/01/2012,"222,261.30"
Ward,02/01/2012,"297,159.77"
Ward,03/01/2012,"230,774.42"
Ward,04/01/2012,"239,249.42"
Ward,05/01/2012,"288,186.82"
Ward,06/01/2012,"258,908.32"
Ward,07/01/2012,"275,637.83"
Ward,08/01/2012,"240,918.51"
Ward,09/01/2012,"225,820.83"
Ward,10/01/2012,"223,460.39"
Ward,11/01/2012,"283,714.01"
Ward,12/01/2012,"266,105.33"
Ward,01/01/2013,"275,099.41"
Ward,02/01/2013,"289,430.72"
Ward,03/01/2013,"286,301.88"
Ward,04/01/2013,"275,158.79"
Ward,05/01/2013,"55,615.17"
Ward,06/01/2013,"313,325.35"
Ward,07/01/2013,"312,533.69"
Ward,08/01/2013,"301,080.87"
Ward,09/01/2013,"337,813.77"
Ward,10/01/2013,"371,273.07"
Ward,11/01/2013,"313,056.66"
Ward,12/01/2013,"346,789.63"
Ward,01/01/2014,"263,037.28"
Ward,02/01/2014,"382,007.12"
Ward,03/01/2014,"363,194.22"
Ward,04/01/2014,"333,495.65"
Ward,05/01/2014,"361,443.89"
Ward,06/01/2014,"389,384.95"
Ward,07/01/2014,"331,572.73"
Ward,08/01/2014,"319,950.54"
Ward,09/01/2014,"391,584.40"
Ward,10/01/2014,"335,423.10"
Ward,11/01/2014,"308,612.29"
Ward,12/01/2014,"355,182.45"
Ward,01/01/2015,"252,687.73"
Ward,02/01/2015,"363,842.56"
Ward,03/01/2015,"250,468.06"
Ward,04/01/2015,"204,472.46"
Ward,05/01/2015,"276,364.20"
Ward,06/01/2015,"254,093.86"
Ward,07/01/2015,"242,336.50"
Ward,08/01/2015,"261,227.04"
Ward,09/01/2015,"221,828.80"
Ward,10/01/2015,"220,231.91"
Ward,11/01/2015,"230,316.47"
Ward,12/01/2015,"168,959.06"
Ward,01/01/2016,"154,402.93"
Ward,02/01/2016,"252,859.32"
Ward,03/01/2016,"198,987.15"
Ward,04/01/2016,"265,415.31"
Ward,05/01/2016,"284,589.96"
Ward,06/01/2016,"188,606.97"
Ward,07/01/2016,"182,757.08"
Ward,08/01/2016,"214,530.89"
Ward,09/01/2016,"219,327.39"
Ward,10/01/2016,"242,900.71"
Ward,11/01/2016,"261,667.18"
Ward,12/01/2016,"580,817.12"
Ward,01/01/2017,"231,451.67"
Ward,02/01/2017,"289,933.10"
Ward,03/01/2017,"243,249.37"
Ward,04/01/2017,"272,567.92"
Ward,05/01/2017,"354,307.46"
Ward,06/01/2017,"299,734.33"
Ward,07/01/2017,"311,734.96"
Ward,08/01/2017,"322,434.02"
Ward,09/01/2017,"284,587.21"
Ward,10/01/2017,"373,656.94"
Ward,11/01/2017,"313,445.03"
Ward,12/01/2017,"591,126.38"
Ward,01/01/2018,"88,733.97"
Ward,02/01/2018,"400,972.84"
Ward,03/01/2018,"417,013.57"
Ward,04/01/2018,"474,128.74"
Ward,05/01/2018,"462,205.42"
Ward,06/01/2018,"425,069.67"
Ward,07/01/2018,"458,475.84"
Ward,08/01/2018,"523,349.44"
Ward,09/01/2018,"521,235.01"
Ward,10/01/2018,"566,347.97"
Ward,11/01/2018,"570,149.50"
Ward,12/01/2018,"584,381.83"
Ward,01/01/2019,"464,103.35"
Ward,02/01/2019,"517,854.94"
Ward,03/01/2019,"491,865.78"
Ward,04/01/2019,"641,717.13"
Ward,05/01/2019,"593,550.25"
Ward,06/01/2019,"532,343.47"
Ward,07/01/2019,"497,115.91"
Ward,08/01/2019,"510,077.63"
Ward,09/01/2019,"535,831.03"
Ward,10/01/2019,"417,549.76"
Ward,11/01/2019,"451,205.60"
Ward,12/01/2019,"502,249.97"
Ward,01/01/2020,"428,393.37"
Ward,02/01/2020,"515,803.22"
Ward,03/01/2020,"429,607.15"
Ward,04/01/2020,"467,648.35"
Ward,05/01/2020,"460,034.89"
Ward,06/01/2020,"421,781.47"
Ward,07/01/2020,"335,797.94"
Ward,08/01/2020,"369,905.56"
Ward,09/01/2020,"293,053.77"
Ward,10/01/2020,"304,689.50"
Ward,11/01/2020,"343,162.53"
Ward,12/01/2020,"381,036.66"
Ward,01/01/2021,"320,001.16"
Ward,02/01/2021,"398,757.97"
Ward,03/01/2021,"285,324.81"
Ward,04/01/2021,"304,209.23"
Ward,05/01/2021,"338,752.70"
Ward,06/01/2021,"333,668.79"
Ward,07/01/2021,"317,542.98"
Ward,08/01/2021,"411,407.07"
Ward,09/01/2021,"302,719.80"
Ward,10/01/2021,"387,342.11"
Ward,11/01/2021,"423,783.89"
Ward,12/01/2021,"361,040.13"
Ward,01/01/2022,"349,455.40"
Ward,02/01/2022,"437,114.71"
Ward,03/01/2022,"390,526.50"
Ward,04/01/2022,"405,166.60"
Ward,05/01/2022,"542,395.75"
Ward,06/01/2022,"372,781.43"
Ward,07/01/2022,"484,025.73"
Ward,08/01/2022,"584,633.73"
Ward,09/01/2022,"267,560.27"
Ward,10/01/2022,"540,503.99"
Washington,01/01/2012,"397,577.56"
Washington,02/01/2012,"541,953.18"
Washington,03/01/2012,"401,038.48"
Washington,04/01/2012,"405,102.14"
Washington,05/01/2012,"528,891.47"
Washington,06/01/2012,"457,676.04"
Washington,07/01/2012,"448,828.31"
Washington,08/01/2012,"506,881.56"
Washington,09/01/2012,"436,533.48"
Washington,10/01/2012,"466,999.54"
Washington,11/01/2012,"480,181.71"
Washington,12/01/2012,"427,694.73"
Washington,01/01/2013,"485,996.40"
Washington,02/01/2013,"536,391.54"
Washington,03/01/2013,"452,957.81"
Washington,04/01/2013,"496,740.73"
Washington,05/01/2013,"553,305.77"
Washington,06/01/2013,"484,043.61"
Washington,07/01/2013,"459,066.16"
Washington,08/01/2013,"523,570.68"
Washington,09/01/2013,"473,370.03"
Washington,10/01/2013,"479,896.88"
Washington,11/01/2013,"528,797.29"
Washington,12/01/2013,"448,968.99"
Washington,01/01/2014,"466,899.49"
Washington,02/01/2014,"567,839.89"
Washington,03/01/2014,"424,500.00"
Washington,04/01/2014,"429,688.41"
Washington,05/01/2014,"533,263.63"
Washington,06/01/2014,"502,786.25"
Washington,07/01/2014,"450,462.02"
Washington,08/01/2014,"530,604.96"
Washington,09/01/2014,"497,407.65"
Washington,10/01/2014,"515,779.84"
Washington,11/01/2014,"521,797.54"
Washington,12/01/2014,"497,380.43"
Washington,01/01/2015,"489,857.24"
Washington,02/01/2015,"651,600.74"
Washington,03/01/2015,"443,264.40"
Washington,04/01/2015,"453,936.94"
Washington,05/01/2015,"587,055.78"
Washington,06/01/2015,"533,811.15"
Washington,07/01/2015,"534,118.41"
Washington,08/01/2015,"615,884.40"
Washington,09/01/2015,"513,504.30"
Washington,10/01/2015,"465,668.49"
Washington,11/01/2015,"582,469.10"
Washington,12/01/2015,"520,566.65"
Washington,01/01/2016,"478,812.51"
Washington,02/01/2016,"661,154.43"
Washington,03/01/2016,"444,998.02"
Washington,04/01/2016,"468,688.41"
Washington,05/01/2016,"545,778.77"
Washington,06/01/2016,"484,693.96"
Washington,07/01/2016,"465,779.50"
Washington,08/01/2016,"598,053.05"
Washington,09/01/2016,"499,413.85"
Washington,10/01/2016,"497,718.94"
Washington,11/01/2016,"579,559.45"
Washington,12/01/2016,"506,045.74"
Washington,01/01/2017,"518,653.36"
Washington,02/01/2017,"637,381.65"
Washington,03/01/2017,"487,994.10"
Washington,04/01/2017,"466,544.84"
Washington,05/01/2017,"620,542.42"
Washington,06/01/2017,"533,602.23"
Washington,07/01/2017,"536,106.93"
Washington,08/01/2017,"606,905.41"
Washington,09/01/2017,"524,056.78"
Washington,10/01/2017,"506,209.85"
Washington,11/01/2017,"566,540.18"
Washington,12/01/2017,"521,736.06"
Washington,01/01/2018,"529,766.99"
Washington,02/01/2018,"636,555.94"
Washington,03/01/2018,"467,170.17"
Washington,04/01/2018,"485,500.30"
Washington,05/01/2018,"12,705.27"
Washington,06/01/2018,"470,138.09"
Washington,07/01/2018,"543,331.65"
Washington,08/01/2018,"599,581.70"
Washington,09/01/2018,"532,412.93"
Washington,10/01/2018,"541,157.67"
Washington,11/01/2018,"588,004.64"
Washington,12/01/2018,"568,591.53"
Washington,01/01/2019,"520,563.42"
Washington,02/01/2019,"650,266.59"
Washington,03/01/2019,"535,057.49"
Washington,04/01/2019,"549,806.17"
Washington,05/01/2019,"610,133.00"
Washington,06/01/2019,"612,532.85"
Washington,07/01/2019,"609,717.52"
Washington,08/01/2019,"641,722.47"
Washington,09/01/2019,"588,932.91"
Washington,10/01/2019,"551,687.92"
Washington,11/01/2019,"599,912.00"
Washington,12/01/2019,"573,146.89"
Washington,01/01/2020,"544,979.66"
Washington,02/01/2020,"690,639.78"
Washington,03/01/2020,"535,625.59"
Washington,04/01/2020,"481,070.23"
Washington,05/01/2020,"612,724.26"
Washington,06/01/2020,"551,188.95"
Washington,07/01/2020,"580,111.59"
Washington,08/01/2020,"674,016.58"
Washington,09/01/2020,"577,552.51"
Washington,10/01/2020,"574,308.91"
Washington,11/01/2020,"647,300.75"
Washington,12/01/2020,"575,572.61"
Washington,01/01/2021,"572,874.84"
Washington,02/01/2021,"708,976.26"
Washington,03/01/2021,"578,365.27"
Washington,04/01/2021,"500,236.33"
